company,total_links,active_months,max_monthly_count,avg_monthly_count,partner_count,hscode_count,fish_hscode_ratio,total_weightkg,total_value_omu,isolation_label,anomaly_score,dbscan_cluster,hierarchical_cluster,hierarchical_subcluster,hierarchical_microcluster,cluster_path,cluster_path_3,business_mode,nearest_company,nearest_similarity
Rift Valley fishery Swordfish Ltd. Corporation Marine life,1362,84,83,16.2143,107,238,0.0301,29196680.0,0.0,normal,0.0208,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Lake Nakuru  Co Freight ,0.9958
Ancla de Oro Ltd. Corporation,4222,84,86,50.2619,83,148,0.0088,60012730.0,0.0,normal,0.0206,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Mar de Plata ОАО,0.9932
Black Sea Tuna AB Freight ,3190,84,106,37.9762,163,288,0.0031,38822620.0,0.0,normal,0.0206,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Norwegian Fjord  Pic Transit,0.9947
Mar y Luna Co,812,84,30,9.6667,101,82,0.0111,10386865.0,0.0,normal,0.0206,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Deep Sea Divers Tom yum ОАО Marine sanctuary,0.9988
Costa del Mar BV Consulting,2034,84,42,24.2143,122,103,0.0098,9519305.0,0.0,normal,0.0205,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Fin Flair Marine life Incorporated Holdings,0.999
Estrella del Mar Logistics Charter Boat ,373,80,15,4.6625,68,62,0.0,1820670.0,0.0,normal,0.0205,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Mar de Plata Ltd. Liability Co Enterprises,0.9983
Coastal Charm GmbH Express,573,83,30,6.9036,32,35,0.0,2822745.0,0.0,normal,0.0203,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Baltic Herring Ltd. Corporation Marine life,0.9992
Fisherman's Best SE Marine biology,489,83,15,5.8916,67,99,0.0041,5225550.0,0.0,normal,0.0202,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Agua Limited Liability Company Transit,0.9983
Playa de la Felicidad Sagl,4703,84,90,55.9881,85,191,0.0017,34867195.0,0.0,normal,0.0201,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Mar de Plata ОАО,0.9912
Wave Riders Port S.A. de C.V. Transport,2286,84,64,27.2143,76,193,0.0114,125566800.0,0.0,normal,0.0201,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Adriatic Squid Limited Liability Company,0.9944
Arunachal Pradesh s &,4485,84,110,53.3929,54,63,0.0022,37018880.0,0.0,normal,0.02,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,Barco de Plata N.V.,0.9981
Dutch Mussels Pic Marine biology,413,84,13,4.9167,57,51,0.0097,79491950.0,0.0,normal,0.02,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Uttarakhand s Inc United,0.9974
Lake Nakuru  Co Freight ,1680,84,53,20.0,108,225,0.0292,18480930.0,0.0,normal,0.0199,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Meghalaya  Sandbar S.p.A. Services,0.9975
Arena del Sol Ltd,2751,80,97,34.3875,68,110,0.0095,41161190.0,0.0,normal,0.0198,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,CoralCrest Inc and Son's,0.9914
Brisa Marina Surfboard AB Marine conservation,971,84,27,11.5595,114,131,0.0021,17622585.0,0.0,normal,0.0198,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Nordic  Ltd. Liability Co,0.9997
Gujarat  GmbH & Co. KG,2904,84,58,34.5714,119,239,0.0021,16901680.0,0.0,normal,0.0198,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,TunaTime _ N.V. Express,0.9982
Nordic  Ltd. Liability Co,915,84,27,10.8929,110,130,0.0087,9347815.0,0.0,normal,0.0198,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Brisa Marina Surfboard AB Marine conservation,0.9997
West Bengal  Marine ecology,2369,84,71,28.2024,139,321,0.0152,77106355.0,0.0,normal,0.0198,0,1,1,0,C1-S1,C1-S1-T0,general_trader,Orange River Mouth   Cargo ship,0.9979
Beach Breakers Ltd Import,877,84,28,10.4405,140,128,0.0011,4845185.0,0.0,normal,0.0197,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Brisa Marina Surfboard AB Marine conservation,0.9969
Malabar Sea Catch S.A. de C.V. Transport,4291,84,93,51.0833,175,116,0.0058,61129945.0,0.0,normal,0.0197,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Neptune's Kingdom Lock Sp Holdings,0.9944
Selkie GmbH Marine life,618,83,32,7.4458,42,73,0.0032,3830950.0,0.0,normal,0.0196,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Seafarer's Club ОАО Family,0.9997
French Crab AG Express,2085,84,73,24.8214,134,264,0.0058,27473495.0,0.0,normal,0.0195,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Arena del Sol Ges.m.b.H.,0.9966
Stichting S.A. de C.V.,1969,84,44,23.4405,165,89,0.0168,5869515.0,0.0,normal,0.0195,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,South Sashimi GmbH Cargo,0.997
Baltic Catch S.p.A. Distribution,831,84,19,9.8929,137,90,0.0024,5780375.0,0.0,normal,0.0194,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Ancla del Este Plc Industrial,0.9981
Dutch Mussels S.A. de C.V. Line,2417,84,59,28.7738,92,250,0.0559,43832835.0,0.0,normal,0.0194,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Balkan Trout Ltd. Liability Co,0.9948
Green Valley Sp Current,1956,84,117,23.2857,124,138,0.0,13474865.0,0.0,normal,0.0194,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Haryana Sea  BV Logistics,0.9929
Playa del Cielo BV Freight ,2190,84,100,26.0714,164,197,0.0324,149297095.0,0.0,normal,0.0194,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Bay of Bengal's SE,0.9857
Vespuci Limited Liability Company Enterprises,1196,84,24,14.2381,17,49,0.0,5604090.0,0.0,normal,0.0194,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Coral Cove GmbH & Co. KG Solutions,0.9994
Liumbwe S.A. de C.V.,2213,84,68,26.3452,209,193,0.0,18651900.0,0.0,normal,0.0193,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Saltwater Solitude Marine biology,0.9974
Casablanca Coast  Ltd. Corporation,2039,84,105,24.2738,84,39,0.0407,29045465.0,0.0,normal,0.0191,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,ReefRider Foods LLC Marine ecology,0.9934
Uttarakhand s Inc United,369,84,9,4.3929,45,56,0.0,1172075.0,0.0,normal,0.0191,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Caspian Sea   Company Seafarer,0.9991
Edward S.A. de C.V.,704,83,21,8.4819,41,34,0.0156,17016295.0,0.0,normal,0.019,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,SeaBass  Leska N.V. International,0.9993
Olas del Sur OJSC Solutions,1107,84,28,13.1786,109,107,0.0126,11653020.0,0.0,normal,0.019,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Big Sulphur  AS Holdings,0.9986
Náutica del Mar Ltd Marine ecology,404,82,12,4.9268,32,44,0.0,4687945.0,0.0,normal,0.0188,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Mar y Luna Ltd. Corporation,0.9997
hǎi dǎn Ltd. Liability Co,1942,84,50,23.119,26,114,0.0021,1623230.0,0.0,normal,0.0188,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Estrella de la Costa Ltd Trawler,0.9978
Fan er  BV Shark,2146,84,97,25.5476,114,55,0.0075,55301390.0,0.0,normal,0.0187,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,North Shark S.p.A. Consultants,0.9996
Mar y Viento A/S,711,81,27,8.7778,55,33,0.007,13083245.0,0.0,normal,0.0187,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Ob River SRL Saltwater,0.9989
SeaSplash Starfish AB Delivery,2422,84,58,28.8333,54,92,0.0958,38231070.0,0.0,normal,0.0186,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,West Bengal  SE Family,0.9903
Náutica del Norte Express,1995,84,54,23.75,127,215,0.002,18205165.0,0.0,normal,0.0185,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Playa de Arena Incorporated,0.9981
The Salted Pearl LLC,2358,83,66,28.4096,114,144,0.0263,33501540.0,0.0,normal,0.0185,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Mar de la Felicidad ОАО,0.9979
Caracola de Coral Limited Liability Company Barracuda,1259,83,98,15.1687,77,28,0.0032,18701705.0,0.0,normal,0.0184,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Selkie S.A. de C.V. Delivery,0.9968
Zambezi River   GmbH Marine,897,80,35,11.2125,63,132,0.0045,8973495.0,0.0,normal,0.0183,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Playa del Tesoro Ges.m.b.H.,0.9928
mán yú AB International,662,82,13,8.0732,39,35,0.0015,4263955.0,0.0,normal,0.0183,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Mar y Luna Ltd. Corporation,0.9996
Saltwater Sisters GmbH & Co. KG Marine biology,4704,84,108,56.0,128,155,0.0021,69787565.0,0.0,normal,0.0182,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,zūn yú Co Marine ecology,0.995
Seaside Sojourns Marine mist,2623,84,53,31.2262,155,238,0.0015,21759615.0,0.0,normal,0.0182,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Marine Magic Marine sanctuary,0.997
Orange River   AB & Son's,820,83,42,9.8795,77,78,0.0049,12476845.0,0.0,normal,0.0181,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Rajasthan  Market CJSC Tide,0.9993
Limpopo River  Ltd. Corporation,3313,84,60,39.4405,170,142,0.0006,20260270.0,0.0,normal,0.018,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Atlas Mountains  Green  Sagl Consultants,0.9944
guī yú N.V. Line,825,83,38,9.9398,67,187,0.0024,5017310.0,0.0,normal,0.0179,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Sikkim  Market Corporation Investment,0.9984
Black Sea Tuna Kga Line,833,82,22,10.1585,61,141,0.0204,41139695.0,0.0,normal,0.0178,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Bahía de Coral Corporation and Son's,0.9979
Costa del Sol Sp,2777,84,77,33.0595,111,168,0.0727,134845060.0,0.0,normal,0.0178,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,La gan  Ltd. Liability Co,0.9832
SRL Ltd. Liability Co,1195,84,31,14.2262,32,27,0.0,25279730.0,0.0,normal,0.0178,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Mar de la Aventura Shipyard,0.9995
Big Sulphur  AS Holdings,878,84,32,10.4524,93,106,0.0171,6270510.0,0.0,normal,0.0177,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Olas del Sur OJSC Solutions,0.9986
Fin Addiction Ltd. Liability Co,1660,84,40,19.7619,35,57,0.0386,31730325.0,0.0,normal,0.0175,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,WaveCatcher Limited Liability Company,0.9981
Playa de Oro ОАО Marine,2992,84,80,35.619,129,263,0.0297,78759825.0,0.0,normal,0.0175,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,French Crab AG Express,0.9953
Balkan Trout Ltd. Liability Co,2423,84,53,28.8452,105,266,0.0347,38039070.0,0.0,normal,0.0172,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Balkan Cat Limited Liability Company,0.9989
Mar de Plata Ltd. Liability Co Enterprises,639,80,24,7.9875,57,78,0.0,10961245.0,0.0,normal,0.0172,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Mar del Oeste N.V.,0.9984
Triton AS Sea spray,2215,83,129,26.6867,82,216,0.0,25507310.0,0.0,normal,0.0172,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Playa del Sol Oyj Marine biology,0.9937
Greek Octopus Company Distribution,699,84,15,8.3214,63,129,0.0,6769110.0,0.0,normal,0.0171,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Niger Bend   Dry dock,0.9974
Baltic Herring Ltd. Corporation Marine life,699,84,21,8.3214,35,32,0.0,2800475.0,0.0,normal,0.017,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Zambezi Rapids  SE Family,0.9997
Playa del Sol LC -,1307,84,26,15.5595,61,179,0.013,11268275.0,0.0,normal,0.0169,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Saltwater Symphony - CJSC Marine,0.999
Brisa del Este Solutions,2613,84,84,31.1071,19,73,0.0,31182740.0,0.0,normal,0.0168,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Ancla Marina Ges.m.b.H. & Son's,0.9983
Mar de Estrellas Ltd,1696,84,31,20.1905,24,97,0.0012,58725035.0,0.0,normal,0.0168,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,hǎi dǎn Ltd. Liability Co,0.997
Playa del Sol Oyj Marine biology,3121,84,138,37.1548,77,227,0.0013,61583690.0,0.0,normal,0.0168,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Triton AS Sea spray,0.9937
SeaScape Foods Ltd. Liability Co,691,84,22,8.2262,75,28,0.0,12383095.0,0.0,normal,0.0167,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Jammu & Kashmir  Inc Shipping,0.9999
TunaTime _ N.V. Express,2665,84,68,31.7262,127,227,0.0,17641420.0,0.0,normal,0.0166,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Playa de Arena Incorporated,0.999
Gulf of Tadjoura  AS,677,83,26,8.1566,55,42,0.0059,13488985.0,0.0,normal,0.0165,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Zambezi Rapids  SE Family,0.9994
Sparrman's bream & Ltd. Liability Co Express,1133,84,25,13.4881,75,41,0.0035,3580960.0,0.0,normal,0.0165,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,SeaScape Foods Ltd. Liability Co,0.9994
Savaneta Barge Ltd. Corporation United,583,83,14,7.0241,33,69,0.0,3231140.0,0.0,normal,0.0164,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Costa de la Felicidad GmbH,0.9996
Costa de la Felicidad GmbH,711,83,15,8.5663,23,63,0.0,5770675.0,0.0,normal,0.0163,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Savaneta Barge Ltd. Corporation United,0.9996
bái suō wěn lú Sp Forwading,2283,84,72,27.1786,115,241,0.0026,15986180.0,0.0,normal,0.0163,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Gujarat  GmbH & Co. KG,0.9981
Bahía del Sol ОАО,3387,84,99,40.3214,48,157,0.0782,52632685.0,0.0,normal,0.0162,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Salt WaterCo Sp Marine life,0.9759
shí rén yú Ltd. Corporation,2769,84,81,32.9643,175,215,0.0043,34194840.0,0.0,normal,0.0161,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Bay of Bengal's SE,0.9929
Dutch Mussels Ltd. Liability Co,1935,84,45,23.0357,106,74,0.001,137284275.0,0.0,normal,0.0159,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Seaside Strolls NV Delivery,0.9961
xuě yú Sagl Solutions,2543,84,68,30.2738,66,254,0.0016,19640940.0,0.0,normal,0.0159,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Océano del Este Sagl Shipping,0.9934
Oceanic Explorers Sagl Chart,1591,84,32,18.9405,40,184,0.0006,23631545.0,0.0,normal,0.0158,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,2 S.A. de C.V.,0.9975
Icelandic Cod Ltd. Corporation Cargo,2014,84,65,23.9762,30,44,0.0,64229515.0,0.0,normal,0.0157,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,The Sea Turtle NV Transport,0.9987
Mar de Plata ОАО,3995,84,95,47.5595,98,175,0.0168,112990785.0,0.0,normal,0.0156,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Samaka and Sp Shipping,0.9934
Saltwater Solutions AB Marine conservation,900,82,33,10.9756,32,49,0.0,10220490.0,0.0,normal,0.0156,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Coastal Charm GmbH Express,0.9991
Rajasthan  Market CJSC Tide,867,83,26,10.4458,73,67,0.0035,5966655.0,0.0,normal,0.0153,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Orange River   AB & Son's,0.9993
Paradera GmbH & Co. KG,1985,84,91,23.631,80,162,0.0322,26320635.0,0.0,normal,0.0151,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Náutica del Mar AG,0.9956
CoralCrest Inc and Son's,1659,82,52,20.2317,42,112,0.0,29396285.0,0.0,normal,0.015,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Delphinia Trout OJSC Transportation,0.996
Turkish Calamari Oceanography AG Import,3573,84,152,42.5357,70,64,0.0,20082455.0,0.0,normal,0.015,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,Barco de Plata N.V.,0.9949
Salt WaterCo Sp Marine life,3141,84,89,37.3929,35,156,0.0025,39306030.0,0.0,normal,0.0149,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Saharan Oasis  Pic International,0.9957
Saltwater Symphony - CJSC Marine,1104,84,21,13.1429,73,181,0.0072,2708970.0,0.0,normal,0.0149,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Sikkim  Market Corporation Investment,0.9991
Simien Mountains   S.A. de C.V.,2592,84,94,30.8571,125,210,0.0378,42053355.0,0.0,normal,0.0149,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Chobe River   Distribution Pelican,0.9929
Estrella de Coral AG Worldwide,2590,84,73,30.8333,103,282,0.0143,32457440.0,0.0,normal,0.0147,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Balkan Cat Limited Liability Company,0.9959
Estrella de la Costa Ltd Trawler,1942,84,45,23.119,51,116,0.0031,16779630.0,0.0,normal,0.0147,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Coral Rojo Ltd. Liability Co Express,0.9988
Seafarer's Club ОАО Family,679,83,30,8.1807,39,64,0.0,5406745.0,0.0,normal,0.0145,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Selkie GmbH Marine life,0.9997
Deep Sea Divers Tom yum ОАО Marine sanctuary,945,84,23,11.25,85,72,0.0074,3166440.0,0.0,normal,0.0144,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Náutica del Este NV,0.9995
Mar de Estrellas Consultants,2964,84,83,35.2857,115,47,0.0074,55700335.0,0.0,normal,0.0143,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,North Shark S.p.A. Consultants,0.9975
Balkan Cat Limited Liability Company,2009,84,51,23.9167,96,269,0.0214,23347990.0,0.0,normal,0.0142,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Balkan Trout Ltd. Liability Co,0.9989
The Sea Turtle NV Transport,2060,84,62,24.5238,39,29,0.0,34536325.0,0.0,normal,0.0142,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Dry Creek Salt spray Corp Carriers,1.0
East Limited Liability Company Logistics,552,82,17,6.7317,63,84,0.0,1585615.0,0.0,normal,0.0141,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Ocean Quest LLC Transit,0.9992
Caspian Sea   Company Seafarer,575,83,17,6.9277,47,51,0.0,1952060.0,0.0,normal,0.0138,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Gulf of Tadjoura  AS,0.9992
Mar de la Costa Corp Solutions,2779,82,144,33.8902,76,97,0.0,112314030.0,0.0,normal,0.0137,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Lake Nakuru  Marine Flounder,0.9887
páng xiè Ltd. Liability Co,1892,84,46,22.5238,55,121,0.0063,73111760.0,0.0,normal,0.0137,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Estrella de la Costa Ltd Trawler,0.9986
Henties Bay  GmbH & Co. KG Marine biology,2419,84,166,28.7976,54,33,0.0008,77827670.0,0.0,normal,0.0135,0,1,0,2,C1-S0,C1-S0-T2,niche_or_shell,Costa de la Felicidad United,0.9929
Kilimajaro Slopes   N.V. Logistics,1095,84,46,13.0357,104,206,0.0037,26571995.0,0.0,normal,0.0135,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Chobe River   Distribution Pelican,0.9967
Maacama  S.A. de C.V.,577,84,16,6.869,44,88,0.0191,6942090.0,0.0,normal,0.0135,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Caspian Sea   Ltd. Corporation Export,0.9989
Faroe Islands Halibut N.V. Transport,581,84,31,6.9167,44,75,0.0,6461350.0,0.0,normal,0.0132,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Selkie GmbH Marine life,0.9992
Arena Azul SE Nautical,1896,84,47,22.5714,80,84,0.0,7223930.0,0.0,normal,0.0131,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,French Crab Ltd. Corporation,0.9992
Beach Breakers Marine life,2327,84,56,27.7024,178,49,0.0013,15202675.0,0.0,normal,0.0131,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,South Sashimi GmbH Cargo,0.995
Pregolya Ltd. Liability Co,2258,84,113,26.881,174,172,0.0,16942530.0,0.0,normal,0.0131,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Saltwater Solitude Marine biology,0.9906
Caspian Sea   Ltd. Corporation Export,564,84,14,6.7143,49,98,0.0071,4948520.0,0.0,normal,0.0129,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Agua Limited Liability Company Transit,0.9995
Danish Mackerel S.A. de C.V.,1967,84,60,23.4167,184,124,0.0015,40030495.0,0.0,normal,0.0128,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Atlas Mountains  Green  Sagl Consultants,0.999
Dry Creek Salt spray Corp Carriers,1972,84,63,23.4762,41,28,0.0,36050675.0,0.0,normal,0.0128,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,The Sea Turtle NV Transport,1.0
Tsha wamba Pic Barracuda,1258,84,26,14.9762,27,88,0.0215,22929275.0,0.0,normal,0.0128,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Coral Cove ОАО Captain,0.9988
Zambezi Rapids  SE Family,732,84,24,8.7143,45,38,0.0,2714225.0,0.0,normal,0.0128,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Baltic Herring Ltd. Corporation Marine life,0.9997
Atlas Mountains  Green  Sagl Consultants,2016,84,53,24.0,182,135,0.0,20627455.0,0.0,normal,0.0127,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Danish Mackerel S.A. de C.V.,0.999
Aquatic Adventures Ltd. Liability Co,2280,84,45,27.1429,175,113,0.0022,17350900.0,0.0,normal,0.0126,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Danish Mackerel S.A. de C.V.,0.998
Maharashtra   Compass Ltd. Liability Co Transportation,2034,84,63,24.2143,128,161,0.0039,41238685.0,0.0,normal,0.0126,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Estrella del Sol LLC,0.9992
Saltwater Serenity Inc Caviar,852,84,36,10.1429,70,84,0.0176,12651840.0,0.0,normal,0.0126,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Deep Sea Divers Tom yum ОАО Marine sanctuary,0.998
SeaSplash Foods Hull Pic Solutions,2234,84,60,26.5952,93,217,0.0004,2932845.0,0.0,normal,0.0126,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Océano del Este Sagl Shipping,0.9988
Liyu  Cod Company Brothers,2204,84,52,26.2381,77,213,0.0,19814085.0,0.0,normal,0.0124,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Lake Victoria Catch  SE,0.9987
Coral Cove GmbH & Co. KG Solutions,1223,84,31,14.5595,30,59,0.0,5231770.0,0.0,normal,0.0123,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Vespuci Limited Liability Company Enterprises,0.9994
Saltwater Solitude Marine biology,2365,84,63,28.1548,192,181,0.0,13360840.0,0.0,normal,0.0123,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Liumbwe S.A. de C.V.,0.9974
SeaBass Company Ltd & Son's,2584,84,58,30.7619,124,115,0.0043,9180415.0,0.0,normal,0.0122,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Costa del Mar BV Consulting,0.9979
Playa de Oro BV Cargo,2468,84,52,29.381,79,139,0.0146,11230270.0,0.0,normal,0.012,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Neptune's Harvest LLC United,0.9993
Mar de la Aventura Shipyard,1212,84,40,14.4286,38,38,0.0017,7557500.0,0.0,normal,0.0119,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,SRL Ltd. Liability Co,0.9995
Selkie Beach Sp Transport,1989,84,47,23.6786,76,131,0.0,2603495.0,0.0,normal,0.0118,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Neptune's Harvest LLC United,0.9993
Selkie Limited Liability Company,3257,84,85,38.7738,51,35,0.0,70266320.0,0.0,normal,0.0118,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,OceanFront Foods ОАО Solutions,0.9986
Estrella del Sol LLC,1962,84,59,23.3571,117,161,0.0051,25268870.0,0.0,normal,0.0116,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Maharashtra   Compass Ltd. Liability Co Transportation,0.9992
ReefRider Foods LLC Marine ecology,2119,84,92,25.2262,98,62,0.0175,15482580.0,0.0,normal,0.0116,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Fan er  BV Shark,0.9975
Ancla Marina Ges.m.b.H. & Son's,3000,84,87,35.7143,27,57,0.0,26968365.0,0.0,normal,0.0115,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Olas del Mar Marine,0.9988
Paul AG Marine biology,1020,84,27,12.1429,44,26,0.0,5213210.0,0.0,normal,0.0115,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Baltic Herring Ltd. Corporation Marine life,0.9994
Playa de Arena Incorporated,2331,84,61,27.75,135,228,0.0,32418610.0,0.0,normal,0.0114,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,TunaTime _ N.V. Express,0.999
Ancla del Mar Inc,1907,84,59,22.7024,99,184,0.0031,17091245.0,0.0,normal,0.0113,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Joseph Ltd. Liability Co Transit,0.9978
Rajasthan  Market Sagl Express,1758,84,57,20.9286,145,96,0.0011,8086910.0,0.0,normal,0.0113,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,Fin Flair Marine life Incorporated Holdings,0.9967
Adriatic Squid Limited Liability Company,1636,84,48,19.4762,84,177,0.0061,53848695.0,0.0,normal,0.0112,0,1,1,0,C1-S1,C1-S1-T0,niche_or_shell,Ancla del Mar Inc,0.9974
Costa de la Felicidad AG,2152,84,43,25.619,91,52,0.0019,56553325.0,0.0,normal,0.0109,0,1,0,1,C1-S0,C1-S0-T1,niche_or_shell,TunaTime SE Marine life,0.998
