company,total_links,active_months,max_monthly_count,avg_monthly_count,activity_cv,partner_count,hscode_count,fish_hscode_ratio,total_weightkg,total_value_omu,q1_temporal_pattern,q1_pattern_risk,revival_score,dormancy_months,dormancy_weight,has_extended_months,q1_inconsistent,bridge_scope,is_relay_successor,business_mode,isolation_label,anomaly_score,dbscan_cluster,hierarchical_cluster,hierarchical_subcluster,hierarchical_microcluster,cluster_path,cluster_path_3,nearest_company,nearest_similarity,bridge_link_count,bridge_partner_sample,relay_predecessors,sig_iso_anomaly,sig_revival,sig_dormancy,sig_q1_inconsistent,sig_q1_risk,sig_bridge,sig_relay,sig_fish,composite_score,signal_count,confidence_tier,evidence_chain
Arena del Sol Ges.m.b.H.,2068,84,46,24.619,0.3713,131,278,0.0116,19721365.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0503,1,0,0,2,C0-S0,C0-S0-T2,Balkan Cat Limited Liability Company,0.9969,0,,,0.0503,0.0,0.1824,0.0,0.0,0.0,0.0,0.0116,0.0402,0,LOW,no strong individual signal
Selous Game Reserve  Marine,1973,84,94,23.4881,0.5395,174,137,0.0375,14627810.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0482,1,0,0,2,C0-S0,C0-S0-T2,Bu yu wang Sp Solutions,0.9916,0,,,0.0482,0.0,0.1824,0.0,0.0,0.0,0.0,0.0375,0.0402,0,LOW,no strong individual signal
guī yú N.V. Catchers,2869,84,88,34.1548,0.4739,98,204,0.0059,57060900.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0504,1,0,0,2,C0-S0,C0-S0-T2,Ola de la Costa Ltd,0.9975,0,,,0.0504,0.0,0.1824,0.0,0.0,0.0,0.0,0.0059,0.0401,0,LOW,no strong individual signal
zūn yú Co Marine ecology,3602,84,97,42.881,0.3853,121,145,0.0,69114980.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0506,1,0,0,2,C0-S0,C0-S0-T2,Saltwater Sisters GmbH & Co. KG Marine biology,0.997,0,,,0.0506,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.04,0,LOW,no strong individual signal
Dutch Mussels Ltd. Liability Co,1935,84,45,23.0357,0.438,106,74,0.001,137284275.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0505,1,0,0,2,C0-S0,C0-S0-T2,Seaside Strolls NV Delivery,0.9964,0,,,0.0505,0.0,0.1824,0.0,0.0,0.0,0.0,0.001,0.04,0,LOW,no strong individual signal
Omo River  AS Consulting,2128,82,91,25.9512,0.764,8,24,0.0014,24532965.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0504,1,0,0,0,C0-S0,C0-S0-T0,Baltic Flounder Sp Delivery,0.9928,0,,,0.0504,0.0,0.1824,0.0,0.0,0.0,0.0,0.0014,0.04,0,LOW,no strong individual signal
Jiangxi Green  Oyj Carriers,2105,84,50,25.0595,0.2846,107,95,0.0,5295860.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0503,1,0,0,2,C0-S0,C0-S0-T2,Ocean Odyssey Sp & Son's,0.9993,0,,,0.0503,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0399,0,LOW,no strong individual signal
Volta River  AB Transport,3469,84,87,41.2976,0.4193,21,10,0.0006,77176285.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0502,1,0,0,2,C0-S0,C0-S0-T2,Samaka GmbH & Co. KG Freight ,0.9969,0,,,0.0502,0.0,0.1824,0.0,0.0,0.0,0.0,0.0006,0.0399,0,LOW,no strong individual signal
Ancla del Mar Inc,1907,84,59,22.7024,0.5651,99,184,0.0031,17091245.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0499,1,0,0,2,C0-S0,C0-S0-T2,Joseph Ltd. Liability Co Transit,0.998,0,,,0.0499,0.0,0.1824,0.0,0.0,0.0,0.0,0.0031,0.0399,0,LOW,no strong individual signal
Bay of Bengal's SE,2243,84,72,26.7024,0.555,147,198,0.0009,27579780.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0499,1,0,0,2,C0-S0,C0-S0-T2,Maharashtra   Compass Ltd. Liability Co Transportation,0.9946,0,,,0.0499,0.0,0.1824,0.0,0.0,0.0,0.0,0.0009,0.0399,0,LOW,no strong individual signal
Lake Nasser  LLC United,2464,84,81,29.3333,0.6779,66,99,0.0114,41574670.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0493,1,0,0,1,C0-S0,C0-S0-T1,TunaTreats Ltd. Liability Co,0.994,0,,,0.0493,0.0,0.1824,0.0,0.0,0.0,0.0,0.0114,0.0399,0,LOW,no strong individual signal
Lake Victoria Catch  Ltd. Liability Co,1333,84,27,15.869,0.3245,124,158,0.0,7972645.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0499,1,0,0,2,C0-S0,C0-S0-T2,Brisa Marina Surfboard AB Marine conservation,0.9971,0,,,0.0499,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0398,0,LOW,no strong individual signal
Ola de la Costa Ltd,3068,84,88,36.5238,0.5024,91,218,0.0007,48062540.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0499,1,0,0,2,C0-S0,C0-S0-T2,guī yú N.V. Catchers,0.9975,0,,,0.0499,0.0,0.1824,0.0,0.0,0.0,0.0,0.0007,0.0398,0,LOW,no strong individual signal
Beach Breakers Marine life,2327,84,56,27.7024,0.3783,178,49,0.0013,15202675.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0498,1,0,0,2,C0-S0,C0-S0-T2,Seafoam Breakwater Sp United,0.9906,0,,,0.0498,0.0,0.1824,0.0,0.0,0.0,0.0,0.0013,0.0398,0,LOW,no strong individual signal
Sparrman's bream Co Marine,3215,84,86,38.2738,0.4003,127,78,0.0003,57360380.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0498,1,0,0,2,C0-S0,C0-S0-T2,Mar de Estrellas Consultants,0.995,0,,,0.0498,0.0,0.1824,0.0,0.0,0.0,0.0,0.0003,0.0398,0,LOW,no strong individual signal
Náutica del Norte Express,1995,84,54,23.75,0.4507,127,215,0.002,18205165.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0496,1,0,0,2,C0-S0,C0-S0-T2,Playa de Arena Incorporated,0.9982,0,,,0.0496,0.0,0.1824,0.0,0.0,0.0,0.0,0.002,0.0398,0,LOW,no strong individual signal
SeaScape Foods LC Cargo,1103,84,31,13.131,0.4569,56,137,0.0771,15081115.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0434,1,0,0,2,C0-S0,C0-S0-T2,Caracola de Coral Oyj,0.994,0,,,0.0434,0.0,0.1824,0.0,0.0,0.0,0.0,0.0771,0.0398,0,LOW,no strong individual signal
Mar del Golfo Tidal flat,2636,84,61,31.381,0.4098,73,113,0.0,44004080.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0495,1,0,0,2,C0-S0,C0-S0-T2,The Salted Pearl Oyj,0.9969,0,,,0.0495,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0397,0,LOW,no strong individual signal
South Sashimi GmbH Cargo,1986,84,54,23.6429,0.5867,155,73,0.0,37182940.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0493,1,0,0,2,C0-S0,C0-S0-T2,Bu yu wang Sp Solutions,0.9889,0,,,0.0493,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0397,0,LOW,no strong individual signal
James Leska Ges.m.b.H. Marine,2822,84,66,33.5952,0.357,44,20,0.0007,29716040.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0492,1,0,0,2,C0-S0,C0-S0-T2,Uttar Pradesh Sea  Cargo  GmbH Enterprises,0.9986,0,,,0.0492,0.0,0.1824,0.0,0.0,0.0,0.0,0.0007,0.0397,0,LOW,no strong individual signal
Bahía de Coral Corporation and Son's,418,82,18,5.0976,0.8004,65,130,0.0311,21948400.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.047,1,0,0,0,C0-S0,C0-S0-T0,Fisherman's Bounty Oyj International,0.9921,0,,,0.047,0.0,0.1824,0.0,0.0,0.0,0.0,0.0311,0.0397,0,LOW,no strong individual signal
-5193,503,27,44,18.6296,0.5268,3,6,0.0,2725305.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0487,1,3,0,0,C3-S0,C3-S0-T0,-8733,0.9921,0,,,0.0487,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0395,0,LOW,no strong individual signal
Maharashtra  Ltd. Liability Co Industrial,2339,84,77,27.8452,0.6279,90,120,0.0017,27570435.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0486,1,0,0,2,C0-S0,C0-S0-T2,Anthony Limited Liability Company,0.9978,0,,,0.0486,0.0,0.1824,0.0,0.0,0.0,0.0,0.0017,0.0395,0,LOW,no strong individual signal
SeaSplash Foods Hull Pic Solutions,2234,84,60,26.5952,0.4853,93,217,0.0004,2932845.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0485,1,0,0,2,C0-S0,C0-S0-T2,Ola de la Costa Ltd,0.9964,0,,,0.0485,0.0,0.1824,0.0,0.0,0.0,0.0,0.0004,0.0395,0,LOW,no strong individual signal
Estrella de la Costa Ltd Trawler,1942,84,45,23.119,0.3304,51,116,0.0031,16779630.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0483,1,0,0,2,C0-S0,C0-S0-T2,Yu er he  LC,0.9989,0,,,0.0483,0.0,0.1824,0.0,0.0,0.0,0.0,0.0031,0.0395,0,LOW,no strong individual signal
hǎi tún Ltd. Liability Co,2151,84,50,25.6071,0.4297,95,229,0.0033,27439200.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0482,1,0,0,2,C0-S0,C0-S0-T2,Océano del Este Sagl Shipping,0.9984,0,,,0.0482,0.0,0.1824,0.0,0.0,0.0,0.0,0.0033,0.0395,0,LOW,no strong individual signal
Anthony Limited Liability Company,1817,84,63,21.631,0.613,92,126,0.0237,25175075.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0468,1,0,0,2,C0-S0,C0-S0-T2,Maharashtra  Ltd. Liability Co Industrial,0.9978,0,,,0.0468,0.0,0.1824,0.0,0.0,0.0,0.0,0.0237,0.0395,0,LOW,no strong individual signal
The Salted Pearl LLC,2358,83,66,28.4096,0.5571,114,144,0.0263,33501540.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0465,1,0,0,2,C0-S0,C0-S0-T2,Maharashtra   Compass Ltd. Liability Co Transportation,0.9979,0,,,0.0465,0.0,0.1824,0.0,0.0,0.0,0.0,0.0263,0.0395,0,LOW,no strong individual signal
Brisa del Este Solutions,2613,84,84,31.1071,0.5572,19,73,0.0,31182740.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.048,1,0,0,1,C0-S0,C0-S0-T1,Ancla Marina Ges.m.b.H. & Son's,0.9981,0,,,0.048,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0394,0,LOW,no strong individual signal
Atlas Mountains  Green  Sagl Consultants,2016,84,53,24.0,0.381,182,135,0.0,20627455.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0479,1,0,0,2,C0-S0,C0-S0-T2,Selkie Seabreeze Kga Marine sanctuary,0.9922,0,,,0.0479,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0393,0,LOW,no strong individual signal
Briny Ltd. Liability Co,2597,84,64,30.9167,0.3892,68,162,0.0008,16536780.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0477,1,0,0,2,C0-S0,C0-S0-T2,Selkie Beach Sp Transport,0.9955,0,,,0.0477,0.0,0.1824,0.0,0.0,0.0,0.0,0.0008,0.0393,0,LOW,no strong individual signal
xiǎo lóng xiā Plc,2162,83,70,26.0482,0.5907,16,174,0.0009,25028400.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0477,1,0,0,1,C0-S0,C0-S0-T1,hǎi dǎn Ltd. Liability Co,0.9869,0,,,0.0477,0.0,0.1824,0.0,0.0,0.0,0.0,0.0009,0.0393,0,LOW,no strong individual signal
SeaSelect Foods BV Marine,2332,84,52,27.7619,0.3602,92,96,0.0,36581870.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0474,1,0,0,2,C0-S0,C0-S0-T2,The Salted Pearl Oyj,0.9989,0,,,0.0474,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0392,0,LOW,no strong individual signal
Selkie Beach Sp Transport,1989,84,47,23.6786,0.3675,76,131,0.0,2603495.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0473,1,0,0,2,C0-S0,C0-S0-T2,The Salted Pearl Oyj,0.9972,0,,,0.0473,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0392,0,LOW,no strong individual signal
Black Sea Tuna Kga Line,833,82,22,10.1585,0.5201,61,141,0.0204,41139695.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0454,1,0,0,2,C0-S0,C0-S0-T2,Ocean Explorers Oyj Cargo,0.9969,0,,,0.0454,0.0,0.1824,0.0,0.0,0.0,0.0,0.0204,0.0391,0,LOW,no strong individual signal
-14431,201,15,21,13.4,0.3861,1,1,0.0,3325205.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0467,1,3,0,0,C3-S0,C3-S0-T0,-13247,0.9992,0,,,0.0467,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.039,0,LOW,no strong individual signal
-12366,81,21,21,3.8571,1.1491,2,1,0.0,322490.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0466,1,3,1,2,C3-S1,C3-S1-T2,-1262,0.998,0,,,0.0466,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.039,0,LOW,no strong individual signal
Dutch Bill  Ges.m.b.H. Transport,265,20,31,13.25,0.5056,9,86,0.0,896595.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0465,1,3,0,0,C3-S0,C3-S0-T0,hǎi xīng Marine sanctuary,0.9911,0,,,0.0465,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.039,0,LOW,no strong individual signal
Bu yu wang LC,2871,84,65,34.1786,0.4448,97,150,0.0021,12622535.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0462,1,0,0,2,C0-S0,C0-S0-T2,La gan  Ltd. Liability Co,0.9979,0,,,0.0462,0.0,0.1824,0.0,0.0,0.0,0.0,0.0021,0.039,0,LOW,no strong individual signal
Playa del Mar OJSC Jetty,2309,84,87,27.4881,0.5482,77,16,0.0056,109467130.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.046,1,0,0,1,C0-S0,C0-S0-T1,Yu gan  Kga Jetty,0.9919,0,,,0.046,0.0,0.1824,0.0,0.0,0.0,0.0,0.0056,0.039,0,LOW,no strong individual signal
S.A. de C.V. Sagl,307,33,21,9.303,0.4287,4,30,0.1075,5613885.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0379,1,3,0,0,C3-S0,C3-S0-T0,French Sardine Ray Ltd United,0.9882,0,,,0.0379,0.0,0.1824,0.0,0.0,0.0,0.0,0.1075,0.039,0,LOW,no strong individual signal
-6816,200,19,33,10.5263,1.0136,2,4,0.0,1715960.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0463,1,3,1,2,C3-S1,C3-S1-T2,-8197,0.9993,0,,,0.0463,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0389,0,LOW,no strong individual signal
Mar de la Felicidad ОАО,2443,84,54,29.0833,0.3726,113,147,0.0,16793430.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0463,1,0,0,2,C0-S0,C0-S0-T2,Norwegian Fjord  Inc Shipping,0.9971,0,,,0.0463,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0389,0,LOW,no strong individual signal
Pao gan Flounder LC Enterprises,1179,84,61,14.0357,0.9726,40,55,0.0,8002580.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0463,1,0,0,0,C0-S0,C0-S0-T0,Selkie S.A. de C.V. Delivery,0.9978,0,,,0.0463,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0389,0,LOW,no strong individual signal
-9744,413,39,45,10.5897,0.966,1,12,0.0,15019135.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0462,1,3,0,1,C3-S0,C3-S0-T1,Italian Tuna Motorboat GmbH Line,0.988,0,,,0.0462,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0389,0,LOW,no strong individual signal
-2400,1068,41,52,26.0488,0.4281,1,2,0.0,5002850.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0459,1,3,0,0,C3-S0,C3-S0-T0,-982,0.9951,0,,,0.0459,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0388,0,LOW,no strong individual signal
Sea Breezes Limited Liability Company Merchants,971,58,36,16.7414,0.5248,153,64,0.0,30756670.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0457,1,3,0,2,C3-S0,C3-S0-T2,Náutica del Sol S.A. de C.V.,0.9178,0,,,0.0457,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0388,0,LOW,no strong individual signal
Ancla Marina Ges.m.b.H. & Son's,3000,84,87,35.7143,0.5737,27,57,0.0,26968365.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0456,1,0,0,1,C0-S0,C0-S0-T1,Brisa del Este Solutions,0.9981,0,,,0.0456,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0388,0,LOW,no strong individual signal
hǎi dǎn Ltd. Liability Co,1942,84,50,23.119,0.585,26,114,0.0021,1623230.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0456,1,0,0,1,C0-S0,C0-S0-T1,Brisa del Este Solutions,0.9896,0,,,0.0456,0.0,0.1824,0.0,0.0,0.0,0.0,0.0021,0.0388,0,LOW,no strong individual signal
Costa de la Felicidad AG,2152,84,43,25.619,0.3362,91,52,0.0019,56553325.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0455,1,0,0,2,C0-S0,C0-S0-T2,Sparrman's bream & Ltd. Liability Co Express,0.9958,0,,,0.0455,0.0,0.1824,0.0,0.0,0.0,0.0,0.0019,0.0388,0,LOW,no strong individual signal
Saltwater Serenity S.p.A. Seafaring,544,80,49,6.8,1.0295,75,23,0.0037,13303815.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0454,1,0,0,0,C0-S0,C0-S0-T0,Selkie S.A. de C.V. Delivery,0.9919,0,,,0.0454,0.0,0.1824,0.0,0.0,0.0,0.0,0.0037,0.0388,0,LOW,no strong individual signal
Estrella del Sol LLC,1962,84,59,23.3571,0.5895,117,161,0.0051,25268870.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0452,1,0,0,2,C0-S0,C0-S0-T2,Maharashtra   Compass Ltd. Liability Co Transportation,0.9978,0,,,0.0452,0.0,0.1824,0.0,0.0,0.0,0.0,0.0051,0.0388,0,LOW,no strong individual signal
Fin Addiction Ltd. Liability Co,1660,84,40,19.7619,0.3339,35,57,0.0386,31730325.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0427,1,0,0,2,C0-S0,C0-S0-T2,Vespuci Limited Liability Company Enterprises,0.9972,0,,,0.0427,0.0,0.1824,0.0,0.0,0.0,0.0,0.0386,0.0388,0,LOW,no strong individual signal
River Gambia  Company Services,991,83,37,11.9398,0.6812,30,31,0.0868,9258755.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0388,1,0,0,1,C0-S0,C0-S0-T1,Saltwater Solutions AB Marine conservation,0.9877,0,,,0.0388,0.0,0.1824,0.0,0.0,0.0,0.0,0.0868,0.0388,0,LOW,no strong individual signal
Playa de la Luna Kga,2134,84,43,25.4048,0.3095,69,90,0.0,16295040.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0453,1,0,0,2,C0-S0,C0-S0-T2,Yu er he  LC,0.9989,0,,,0.0453,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0387,0,LOW,no strong individual signal
Fan er  BV Shark,2146,84,97,25.5476,0.5555,114,55,0.0075,55301390.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0443,1,0,0,2,C0-S0,C0-S0-T2,ReefRider Foods LLC Marine ecology,0.9982,0,,,0.0443,0.0,0.1824,0.0,0.0,0.0,0.0,0.0075,0.0386,0,LOW,no strong individual signal
Playa de Oro BV Cargo,2468,84,52,29.381,0.4343,79,139,0.0146,11230270.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0436,1,0,0,2,C0-S0,C0-S0-T2,La gan  Ltd. Liability Co,0.9984,0,,,0.0436,0.0,0.1824,0.0,0.0,0.0,0.0,0.0146,0.0386,0,LOW,no strong individual signal
Uttar Pradesh Sea  Cargo  GmbH Enterprises,2282,84,55,27.1667,0.3684,59,26,0.0,41207340.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0445,1,0,0,2,C0-S0,C0-S0-T2,The Sea Turtle Nautical,0.9991,0,,,0.0445,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0385,0,LOW,no strong individual signal
Liyu  Cod Company Brothers,2204,84,52,26.2381,0.3858,77,213,0.0,19814085.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0442,1,0,0,2,C0-S0,C0-S0-T2,Océano del Este Sagl Shipping,0.9981,0,,,0.0442,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0384,0,LOW,no strong individual signal
Simien Mountains   Ltd. Liability Co,1234,84,80,14.6905,0.7093,47,87,0.0016,11034645.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0442,1,0,0,1,C0-S0,C0-S0-T1,Lake Nasser  LLC United,0.9932,0,,,0.0442,0.0,0.1824,0.0,0.0,0.0,0.0,0.0016,0.0384,0,LOW,no strong individual signal
Yu er he  LC,2190,84,54,26.0714,0.3311,58,98,0.0009,23186285.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0441,1,0,0,2,C0-S0,C0-S0-T2,Estrella de la Costa Ltd Trawler,0.9989,0,,,0.0441,0.0,0.1824,0.0,0.0,0.0,0.0,0.0009,0.0384,0,LOW,no strong individual signal
The Salted Pearl Oyj,2425,84,66,28.869,0.375,91,108,0.0,15574470.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.044,1,0,0,2,C0-S0,C0-S0-T2,SeaSelect Foods BV Marine,0.9989,0,,,0.044,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0384,0,LOW,no strong individual signal
Brisa Marina Surfboard AB Marine conservation,971,84,27,11.5595,0.3512,114,131,0.0021,17622585.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0439,1,0,0,2,C0-S0,C0-S0-T2,Olas del Sur OJSC Solutions,0.9984,0,,,0.0439,0.0,0.1824,0.0,0.0,0.0,0.0,0.0021,0.0384,0,LOW,no strong individual signal
Charles Pier AB Logistics,2385,84,62,28.3929,0.3468,15,44,0.0,10606250.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0437,1,0,0,2,C0-S0,C0-S0-T2,Rybachit Ltd. Corporation Transportation,0.9985,0,,,0.0437,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0383,0,LOW,no strong individual signal
-4879,449,26,35,17.2692,0.579,3,17,0.0,6015670.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0436,1,3,0,0,C3-S0,C3-S0-T0,Mandalore Kga Marine sanctuary,0.9962,0,,,0.0436,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0383,0,LOW,no strong individual signal
Cape of Good Hope   Sextant Inc Consultants,2023,84,60,24.0833,0.618,51,58,0.0,65187215.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0436,1,0,0,1,C0-S0,C0-S0-T1,Ancla Marina Ges.m.b.H. & Son's,0.9902,0,,,0.0436,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0383,0,LOW,no strong individual signal
Joseph Ltd. Liability Co Transit,2310,84,72,27.5,0.5482,99,200,0.003,22981350.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0436,1,0,0,2,C0-S0,C0-S0-T2,Ancla del Mar Inc,0.998,0,,,0.0436,0.0,0.1824,0.0,0.0,0.0,0.0,0.003,0.0383,0,LOW,no strong individual signal
Maharashtra   Compass Ltd. Liability Co Transportation,2034,84,63,24.2143,0.5619,128,161,0.0039,41238685.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0435,1,0,0,2,C0-S0,C0-S0-T2,The Salted Pearl LLC,0.9979,0,,,0.0435,0.0,0.1824,0.0,0.0,0.0,0.0,0.0039,0.0383,0,LOW,no strong individual signal
Odisha Sea  Nori LLC Delivery,2871,84,73,34.1786,0.4744,110,138,0.0007,34552900.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0433,1,0,0,2,C0-S0,C0-S0-T2,Bu yu wang LC,0.9972,0,,,0.0433,0.0,0.1824,0.0,0.0,0.0,0.0,0.0007,0.0382,0,LOW,no strong individual signal
Seaside Strolls NV Delivery,2473,84,62,29.4405,0.4595,105,83,0.0,65110415.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0433,1,0,0,2,C0-S0,C0-S0-T2,Neptune's Kingdom Ltd Brothers,0.997,0,,,0.0433,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0382,0,LOW,no strong individual signal
Pez Dorado Ltd. Corporation Marine,75,13,16,5.7692,0.6905,15,54,0.0,94610.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,niche_or_shell,normal,0.0432,1,3,1,1,C3-S1,C3-S1-T1,-2081,0.9938,0,,,0.0432,0.0,0.1824,0.0,0.0,0.0,0.0,0.0,0.0382,0,LOW,no strong individual signal
Indian Ocean Harvesters Plc Solutions,619,46,21,13.4565,0.2488,8,19,0.0065,14901595.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.043,1,3,0,0,C3-S0,C3-S0-T0,-16378,0.998,0,,,0.043,0.0,0.1824,0.0,0.0,0.0,0.0,0.0065,0.0382,0,LOW,no strong individual signal
páng xiè Ltd. Liability Co,1892,84,46,22.5238,0.4796,55,121,0.0063,73111760.0,0.0,stable,0,0.0,0,1.0,0,0,0,0,general_trader,normal,0.0427,1,0,0,2,C0-S0,C0-S0-T2,Arawak SRL and Son's,0.9961,0,,,0.0427,0.0,0.1824,0.0,0.0,0.0,0.0,0.0063,0.0382,0,LOW,no strong individual signal
