company_a,company_b,relationship_pattern,confidence,month_overlap_count,month_overlap_jaccard,shared_partner_count,shared_partner_jaccard,gap_months,a_first_month,a_last_month,b_first_month,b_last_month,a_active_months,b_active_months,a_temporal_pattern,b_temporal_pattern,overlap_month_sample
Bu yu wang Corporation Marine conservation,Lake Motoso  Sagl Brothers,synchronous,0.664,84,1.0,2,0.1592,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Lake Chad  Marine conservation,Lake Tana  N.V. Enterprises,synchronous,0.664,84,1.0,4,0.1607,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Barents Sea Cod Corp Marine,xiǎo lóng xiā LC,synchronous,0.664,84,1.0,6,0.1612,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Madagascar   Ltd. Corporation Express,hǎi mǎ Ltd. Liability Co Barracuda,synchronous,0.664,84,1.0,5,0.1598,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Caracola Marina Merchants Deep-sea,French Crab Pic Marine conservation,synchronous,0.664,84,1.0,3,0.1602,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Lake Chad  Marine conservation,Liumbwe S.A. de C.V.,synchronous,0.664,84,1.0,2,0.1589,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Kallianassa Nautilus GmbH & Co. KG Delivery,Mar y Luna Co,synchronous,0.664,84,1.0,11,0.16,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Blue Water Ventures Investment,Madhya Pradesh  Market Ltd. Liability Co Marine ecology,synchronous,0.664,83,0.9881,2,0.1767,,2028-01,2034-12,2028-01,2034-12,84,83,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Brisa del Este AS,Orange River Mouth   Sashimi Ges.m.b.H. Freight ,synchronous,0.664,84,1.0,4,0.1606,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arunachal Pradesh s Plc,Lake Victoria Catch  Ltd. Liability Co,synchronous,0.664,84,1.0,2,0.1606,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Beach Breakers Ltd Import,Tide Turners Ltd Transport,synchronous,0.664,84,1.0,3,0.1609,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Liumbwe S.A. de C.V.,Orange River Mouth   Sashimi Ges.m.b.H. Freight ,synchronous,0.664,84,1.0,3,0.1593,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Barents Sea  GmbH Cargo ,Lake Motoso  Sea spray,synchronous,0.664,84,1.0,2,0.1592,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Lake Motoso  Sea spray,Olas del Sur Sp,synchronous,0.664,84,1.0,2,0.1596,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Olas del Mar Worldwide,hǎi dǎn Corporation Wharf,synchronous,0.663,84,1.0,540,0.1573,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Limited Liability Company GmbH,Pao gan LC Freight ,synchronous,0.663,84,1.0,65,0.1578,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Océano de Coral Corporation Express,Pao gan LC Freight ,synchronous,0.663,84,1.0,113,0.1584,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Pao gan LC Freight ,SeaTree Ltd. Liability Co Holdings,synchronous,0.663,84,1.0,71,0.1565,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Pao gan LC Freight ,SilverStream CJSC Marine conservation,synchronous,0.663,84,1.0,66,0.1577,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
French  Seabed S.p.A. Forwading,Oceanfront Oasis Company Green ,synchronous,0.663,84,1.0,5,0.1582,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Mar de Estrellas Incorporated,Ola de la Costa N.V.,synchronous,0.663,84,1.0,16,0.1572,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Océano de Coral Corporation Express,Vespuci Sagl Marine sanctuary,synchronous,0.663,84,1.0,109,0.1571,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Olas del Mar Worldwide,Vespuci Sagl Marine sanctuary,synchronous,0.663,84,1.0,71,0.1564,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arunachal Pradesh s Brine,Caracola del Sol Services,synchronous,0.663,84,1.0,283,0.1581,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Maharashtra  Ltd. Liability Co Shipping,lú yú GmbH & Co. KG,synchronous,0.663,84,1.0,49,0.158,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Barco de Plata Corp,Caracola Azul Oyj &,synchronous,0.663,84,1.0,80,0.1565,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Barco de Plata Corp,ReefRider Foods Ltd. Corporation Family,synchronous,0.663,84,1.0,63,0.1577,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Nazhivka & A/S Transport,Selous Game Reserve  S.A. de C.V.,synchronous,0.663,84,1.0,101,0.1564,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Náutica del Sol Corporation,Océano de Coral Corporation Express,synchronous,0.663,84,1.0,103,0.1575,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Náutica del Sol Corporation,SeaTree Ltd. Liability Co Holdings,synchronous,0.663,84,1.0,52,0.1578,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Black Sea Tuna Snapper,Mar del Este CJSC,synchronous,0.663,84,1.0,226,0.1583,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Fisherman's Best Marine conservation,Mar del Este CJSC,synchronous,0.663,84,1.0,226,0.1587,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Kilimanjaro fishery Ltd. Corporation Carriers,Turkish Sword S.A. de C.V. Trout,synchronous,0.663,80,0.9524,136,0.2291,,2028-01,2034-12,2028-01,2034-12,80,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Mar de la Vida Incorporated,Vespuci Sagl Marine sanctuary,synchronous,0.663,84,1.0,51,0.1581,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Mar del Golfo Limited Liability Company Forwading,Nazhivka & A/S Transport,synchronous,0.663,84,1.0,27,0.1568,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Portuguese Tuna Bonito Kga Consultants,Vespuci Sagl Marine sanctuary,synchronous,0.663,84,1.0,46,0.1572,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Kong zhong diao yu  Ges.m.b.H.,Panope Limited Liability Company,synchronous,0.663,84,1.0,103,0.1575,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Mar de la Vida Incorporated,Panope Limited Liability Company,synchronous,0.663,84,1.0,54,0.1566,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Kong zhong diao yu  Ges.m.b.H.,Olas del Sur Oyj,synchronous,0.663,84,1.0,118,0.1565,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Caracola Azul Ltd. Corporation,Mar del Este CJSC,synchronous,0.663,84,1.0,246,0.1565,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Maharashtra  Ltd. Liability Co Shipping,Mandalore S.A. de C.V. Logistics,synchronous,0.663,84,1.0,40,0.1568,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Mar del Este CJSC,Uttarakhand  Market Limited Liability Company Nautical,synchronous,0.663,84,1.0,238,0.1585,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Sea Breezes N.V. Canal,Uttarakhand   Charter Boat  Ges.m.b.H. Freight ,synchronous,0.663,84,1.0,9,0.1563,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
3 Oceanography ОАО Marine life,Caracola Azul Ltd. Corporation,synchronous,0.663,84,1.0,85,0.1578,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Caracola Azul Oyj &,Mandalore S.A. de C.V. Logistics,synchronous,0.663,84,1.0,65,0.1572,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coastal Castaway Coast Corporation Worldwide,Mandalore S.A. de C.V. Logistics,synchronous,0.663,84,1.0,33,0.1573,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Panope Limited Liability Company,Saltwater Supreme Pelican Ltd Enterprises,synchronous,0.663,84,1.0,68,0.1587,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Portuguese Tuna Incorporated Marine,Selous Game Reserve  S.A. de C.V.,synchronous,0.663,84,1.0,137,0.1587,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Kong zhong diao yu  Ges.m.b.H.,Portuguese Tuna Incorporated Marine,synchronous,0.663,84,1.0,110,0.1565,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Portuguese Tuna Incorporated Marine,Yu xian  SRL Industrial,synchronous,0.663,84,1.0,75,0.1584,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Pao gan SE Seal,Portuguese Tuna Bonito Kga Consultants,synchronous,0.663,84,1.0,126,0.1585,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coastal Castaway Coast Corporation Worldwide,lú yú GmbH & Co. KG,synchronous,0.663,84,1.0,56,0.1576,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Jharkhand  Ltd. Liability Co Worldwide,Lake Nasser  Freight  Seal,synchronous,0.663,84,1.0,16,0.1576,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Lake Motoso  Sea spray,Saltwater Solitude Company Worldwide,synchronous,0.663,84,1.0,8,0.1567,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Caracola Azul Ltd. Corporation,Turkish Sword S.A. de C.V. Trout,synchronous,0.663,84,1.0,94,0.1584,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
3 Oceanography ОАО Marine life,Uttarakhand  Market Limited Liability Company Nautical,synchronous,0.663,84,1.0,83,0.1569,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arunachal Pradesh s Brine,Congo Rapids   Ltd. Corporation,synchronous,0.663,84,1.0,49,0.1584,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Irish Scallop S.p.A. Marine life,Tamil  Nautilus CJSC Consulting,synchronous,0.663,84,1.0,46,0.1584,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Congo Rapids   Ltd. Corporation,Mandalore S.A. de C.V. Logistics,synchronous,0.663,84,1.0,36,0.1578,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Jammu Ltd. Liability Co,Tamil Nadu s Pic,synchronous,0.663,84,1.0,23,0.1569,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
3 Oceanography ОАО Marine life,Black Sea Tuna Snapper,synchronous,0.663,84,1.0,69,0.1572,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
3 Oceanography ОАО Marine life,Kong zhong diao yu  Ges.m.b.H.,synchronous,0.663,84,1.0,131,0.1569,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Gujarat  S.A. de C.V.,Saltwater Supreme ОАО Forwading,synchronous,0.663,84,1.0,93,0.1581,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Ancla del Este Merchants,Angrapa Ltd. Liability Co Export,synchronous,0.663,84,1.0,24,0.1567,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Angrapa Ltd. Liability Co Export,Náutica del Sol Corporation,synchronous,0.663,84,1.0,32,0.157,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Caracola Azul Ltd. Corporation,Náutica del Sol Corporation,synchronous,0.663,84,1.0,63,0.1576,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arena del Sol Incorporated,Madagascar   Ltd. Corporation Express,synchronous,0.663,84,1.0,10,0.1564,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
AquaBite Pelican Incorporated Transport,Zambezi Gorge  N.V. Transport,synchronous,0.663,84,1.0,181,0.1586,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Dutch  Ltd. Liability Co Consultants,Fisherman's Best Marine conservation,synchronous,0.663,84,1.0,65,0.1573,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Jharkhand  Ltd. Liability Co Worldwide,Madhya Pradesh  Market Ltd. Liability Co Marine ecology,synchronous,0.663,83,0.9881,12,0.1758,,2028-01,2034-12,2028-01,2034-12,84,83,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Black Sea Tuna Snapper,Mandalore S.A. de C.V. Logistics,synchronous,0.663,84,1.0,56,0.1585,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arunachal Pradesh s Brine,Nazhivka & A/S Transport,synchronous,0.663,84,1.0,52,0.1566,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Panope Limited Liability Company,Tamil  Nautilus CJSC Consulting,synchronous,0.663,84,1.0,50,0.1565,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Nazhivka & A/S Transport,ReefRider Foods Ltd. Corporation Family,synchronous,0.663,84,1.0,42,0.1567,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Angrapa Ltd. Liability Co Export,Olas del Mar Worldwide,synchronous,0.663,84,1.0,53,0.1576,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Indian Ocean Harvesters S.A. de C.V. Consultants,Lake Motoso  Sagl Brothers,synchronous,0.663,84,1.0,3,0.1573,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Aqua Gourmet GmbH & Co. KG United,Turkish Salmon Ltd. Liability Co Transit,synchronous,0.663,84,1.0,8,0.1569,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Aqua Gourmet GmbH & Co. KG United,BlueTide N.V. Marine conservation,synchronous,0.663,84,1.0,6,0.158,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
BlueTide N.V. Marine conservation,Saltwater Solitude Company Worldwide,synchronous,0.663,84,1.0,11,0.1572,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Indian Ocean Harvesters S.A. de C.V. Consultants,Lake Edward  BV Marine conservation,synchronous,0.663,84,1.0,14,0.1571,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Coral Reef Ray Company Worldwide,Liumbwe S.A. de C.V.,synchronous,0.663,84,1.0,10,0.1564,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Limited Liability Company GmbH,The Sea Turtle GmbH & Co. KG,synchronous,0.663,84,1.0,50,0.1577,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Congo Rapids   Ltd. Corporation,Pao gan LC Freight ,synchronous,0.663,84,1.0,52,0.157,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Gujarat  S.A. de C.V.,Náutica del Sol Corporation,synchronous,0.663,84,1.0,40,0.1577,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Aqua Gourmet GmbH & Co. KG United,BlueWaterBites GmbH & Co. KG Export,synchronous,0.663,84,1.0,31,0.1582,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
SilverStream CJSC Marine conservation,lú yú GmbH & Co. KG,synchronous,0.663,84,1.0,48,0.1581,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Belgian Scallop S.A. de C.V.,lú yú GmbH & Co. KG,synchronous,0.663,84,1.0,29,0.157,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Barents Sea Cod Corp Marine,Caracola del Este AG,synchronous,0.663,84,1.0,6,0.1584,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Blue Horizon Co Distribution,Caracola del Este AG,synchronous,0.663,84,1.0,5,0.1585,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Greek Sea Bass Inc Transport,Seaside Sojourns Marine mist,synchronous,0.663,84,1.0,7,0.1587,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Lake Nasser  Freight  Seal,Maharashtra ers Incorporated Express,synchronous,0.663,84,1.0,24,0.1581,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Lake Nasser  Freight  Seal,Ola de la Costa N.V.,synchronous,0.663,84,1.0,14,0.158,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Portuguese Tuna Bonito Kga Consultants,Portuguese Tuna Incorporated Marine,synchronous,0.663,84,1.0,52,0.1565,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Fisherman's Best Marine conservation,ReefRider Foods Ltd. Corporation Family,synchronous,0.663,84,1.0,60,0.1571,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Assam   Limited Liability Company,Madagascar   Ltd. Corporation Express,synchronous,0.663,84,1.0,6,0.1573,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Náutica del Sol Corporation,Vespuci Sagl Marine sanctuary,synchronous,0.663,84,1.0,41,0.1581,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Aquatic Adventures Ltd. Liability Co,Olas del Sur Sp,synchronous,0.663,84,1.0,2,0.1569,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Beach Breakers Ltd Import,Norwegian Salmon ОАО Express,synchronous,0.663,84,1.0,4,0.1569,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Norwegian Salmon ОАО Express,Uttar Pradesh s AG,synchronous,0.663,84,1.0,18,0.1574,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Caracola del Este AG,Norwegian Salmon ОАО Express,synchronous,0.663,84,1.0,2,0.1566,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
AquaBite Pelican Incorporated Transport,Lake Motoso  Sea spray,synchronous,0.663,84,1.0,17,0.1565,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Belgian Scallop S.A. de C.V.,Fisherman's Best Marine conservation,synchronous,0.663,84,1.0,41,0.1567,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Angrapa Ltd. Liability Co Export,Belgian Scallop S.A. de C.V.,synchronous,0.663,84,1.0,21,0.1577,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Nazhivka & A/S Transport,The Sea Turtle GmbH & Co. KG,synchronous,0.663,84,1.0,49,0.1566,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Ola de la Costa N.V.,Turkish Salmon Ltd. Liability Co Transit,synchronous,0.663,84,1.0,23,0.1564,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Arena del Sol Incorporated,Tide Turners Ltd Transport,synchronous,0.663,84,1.0,6,0.1586,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Tide Turners Ltd Transport,Uttarakhand   Charter Boat  Ges.m.b.H. Freight ,synchronous,0.663,84,1.0,8,0.1566,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
Chituku Ltd. Liability Co Transport,Saltwater Solitude Company Worldwide,synchronous,0.663,84,1.0,19,0.1587,,2028-01,2034-12,2028-01,2034-12,84,84,stable,stable,2028-01;2028-02;2028-03;2028-04;2028-05;2028-06
